2026-09-14T06:00:40Z,CIDAR_Lab_Past_Devices/Number_Declarations.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Number_Declarations
2026-09-14T06:00:41Z,CIDAR_Lab_Past_Devices/Olfactory.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Olfactory
2026-09-14T06:00:41Z,CIDAR_Lab_Past_Devices/Pump_Passthrough.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Pump_Passthrough
2026-09-14T06:00:42Z,CIDAR_Lab_Past_Devices/Ring.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Ring
2026-09-14T06:00:44Z,CIDAR_Lab_Past_Devices/Root_Chip.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Root_Chip
2026-09-14T06:00:45Z,CIDAR_Lab_Past_Devices/Rotary_16.lfr,0,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Rotary_16
2026-09-14T06:00:46Z,CIDAR_Lab_Past_Devices/Rotary_Cells.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Rotary_Cells
2026-09-14T06:00:47Z,CIDAR_Lab_Past_Devices/Seeding.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Seeding
2026-09-14T06:00:48Z,CIDAR_Lab_Past_Devices/Three_Reagent_Mix.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/CIDAR_Lab_Past_Devices/Three_Reagent_Mix
2026-09-14T06:00:49Z,COVID/Aj_Rtpcr_8_Primer.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/COVID/Aj_Rtpcr_8_Primer
2026-09-14T06:00:50Z,COVID/Arize.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/COVID/Arize
2026-09-14T06:00:51Z,COVID/Covid_Crispr.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/COVID/Covid_Crispr
2026-09-14T06:00:52Z,COVID/Crispr.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/COVID/Crispr
2026-09-14T06:00:53Z,COVID/Detectr.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/COVID/Detectr
2026-09-14T06:00:54Z,COVID/Elisa.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/COVID/Elisa
2026-09-14T06:00:55Z,COVID/Gel_Electrophoresis.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/COVID/Gel_Electrophoresis
2026-09-14T06:00:56Z,COVID/Hybri_Detect.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/COVID/Hybri_Detect
2026-09-14T06:00:57Z,COVID/Part_1_Rna_Prep.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/COVID/Part_1_Rna_Prep
2026-09-14T06:00:58Z,COVID/Part_2_Rt_Step.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/COVID/Part_2_Rt_Step
2026-09-14T06:00:59Z,COVID/Part_3_Gel.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/COVID/Part_3_Gel
2026-09-14T06:00:59Z,COVID/Rt_Pcr.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/COVID/Rt_Pcr
2026-09-14T06:01:00Z,Distribute_Expressions/And_Annotation_Test.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/Distribute_Expressions/And_Annotation_Test
2026-09-14T06:01:01Z,Distribute_Expressions/Dist_Expression_1.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/Distribute_Expressions/Dist_Expression_1
2026-09-14T06:01:02Z,Distribute_Expressions/Dist_Expression_2.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/Distribute_Expressions/Dist_Expression_2
2026-09-14T06:01:03Z,Distribute_Expressions/Dist_Expression_3.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/Distribute_Expressions/Dist_Expression_3
2026-09-14T06:01:04Z,Distribute_Library/Cell_Traps_4.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/Distribute_Library/Cell_Traps_4
2026-09-14T06:01:05Z,Distribute_Library/Hv_Storage_Grid_04.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/Distribute_Library/Hv_Storage_Grid_04
2026-09-14T06:01:05Z,Distribute_Library/Hv_Storage_Grid_08.lfr,1,0,./Microfluidics-Benchmarks/Results/LFR-TestCases/Distribute_Library/Hv_Storage_Grid_08
